iter	RMSE
1503	0.006780419811
1504	0.006768667332
1505	0.006756119711
1506	0.006746562255
1507	0.006734622711
1508	0.006719666601
1509	0.006706699095
1510	0.006697942948
1511	0.00669172555
1512	0.006681066974
1513	0.006670006081
1514	0.00665831905
1515	0.006648802593
1516	0.006636760476
1517	0.00662536726
1518	0.006619436139
1519	0.006613042513
1520	0.00660049789
1521	0.00658784196
1522	0.00657670297
1523	0.006562795657
1524	0.006549421502
1525	0.006539607438
1526	0.006526139073
1527	0.006517531709
1528	0.006506729109
1529	0.006497740267
1530	0.006485330357
1531	0.006470580519
1532	0.006464106423
1533	0.00645290185
1534	0.00644070932
1535	0.006430124034
1536	0.006418285271
1537	0.00640788013
1538	0.006395216117
1539	0.006384961905
1540	0.006369017232
1541	0.006356615051
1542	0.006344049569
1543	0.00633102835
1544	0.006325211332
1545	0.006313704154
1546	0.006301051241
1547	0.006289485294
1548	0.00627517267
1549	0.006262202548
1550	0.006251026931
1551	0.006239018261
1552	0.006226689537
1553	0.006215162608
1554	0.006205545496
1555	0.006194741525
1556	0.00618493212
1557	0.006178555572
1558	0.006168006382
1559	0.006156208027
1560	0.006148625037
1561	0.006142039938
1562	0.006130334128
1563	0.006116973546
1564	0.006105828372
1565	0.006096110833
1566	0.00608378852
1567	0.006073151513
1568	0.006065471084
1569	0.006053916813
1570	0.006042418574
1571	0.006029790273
1572	0.006016590606
1573	0.006007982617
1574	0.005995994794
1575	0.005984502253
1576	0.005977230973
1577	0.005968660707
1578	0.005955496174
1579	0.005944553574
1580	0.005937997626
1581	0.005931307244
1582	0.005923502541
1583	0.005916821795
1584	0.005904934706
1585	0.00589374426
1586	0.005887378257
1587	0.005875877536
1588	0.005869519142
1589	0.005859554722
1590	0.005846986978
1591	0.005836054852
1592	0.005827442352
1593	0.00581619715
1594	0.005805044038
1595	0.005795581052
1596	0.005782883241
1597	0.005774734317
1598	0.005765106049
1599	0.00575470364
1600	0.005741902836
1601	0.005731142432
1602	0.005719703172
1603	0.005711200909
1604	0.005699991801
1605	0.005690454621
1606	0.005681398129
1607	0.005672623406
1608	0.005660490204
1609	0.00565095908
1610	0.005641963199
1611	0.005634531973
1612	0.005625127548
1613	0.00561503176
1614	0.005602695112
1615	0.005594247882
1616	0.005584229299
1617	0.005576686963
1618	0.005567638656
1619	0.005559683325
1620	0.005551031102
1621	0.005540676809
1622	0.00552906475
1623	0.005517932737
1624	0.005510335505
1625	0.005499387293
1626	0.005489866011
1627	0.005483384806
1628	0.005475618686
1629	0.005470495277
1630	0.005460007957
1631	0.005449704923
1632	0.005444205528
1633	0.005433282059
1634	0.005424032003
1635	0.005418659374
1636	0.005407384666
1637	0.005394920634
1638	0.005385395007
1639	0.005375282912
1640	0.005366914141
1641	0.005357492719
1642	0.005349075883
1643	0.005339477814
1644	0.00533005147
1645	0.005317982892
1646	0.005310419212
1647	0.005300926005
1648	0.005293862244
1649	0.005283767779
1650	0.005273746024
1651	0.005263911455
1652	0.005252001491
1653	0.005244286804
1654	0.005234143207
1655	0.005228854729
1656	0.005222097552
1657	0.005217772027
1658	0.005205635604
1659	0.005198029368
1660	0.00518586735
1661	0.005176877554
1662	0.005169439358
1663	0.005164291064
1664	0.005152934964
1665	0.005144594687
1666	0.005136181682
1667	0.005125984172
1668	0.005117906893
1669	0.005110157895
1670	0.005101643717
1671	0.005092110869
1672	0.005087068956
1673	0.005077650856
1674	0.005068996282
1675	0.005060704218
1676	0.005051964876
1677	0.00504091581
1678	0.005031606765
1679	0.005020926396
1680	0.005012206414
1681	0.005003197962
1682	0.004999472814
1683	0.004991577971
1684	0.00498354995
1685	0.004976755259
1686	0.004971230267
1687	0.004962968753
1688	0.004951549977
1689	0.004945292028
1690	0.00493772064
1691	0.004928553221
1692	0.004918937613
1693	0.004907235873
1694	0.004898507478
1695	0.004887895493
1696	0.004880250124
1697	0.004870274098
1698	0.004860614635
1699	0.004849980369
1700	0.004841473297
1701	0.004830066977
1702	0.004820690928
1703	0.004813174243
1704	0.004802907004
1705	0.004795484141
1706	0.004785913742
1707	0.004775487855
1708	0.004765559033
1709	0.004756519472
1710	0.004747619826
1711	0.004739792874
1712	0.004730857325
1713	0.004725687341
1714	0.004719910034
1715	0.004711666938
1716	0.004702420228
1717	0.004697611383
1718	0.004690280421
1719	0.004681485948
1720	0.004672952455
1721	0.004664967604
1722	0.004655868099
1723	0.004647428491
1724	0.004642354071
1725	0.004633584049
1726	0.00462674312
1727	0.004617823167
1728	0.00460843473
1729	0.004599757609
1730	0.004591114711
1731	0.004584581796
1732	0.004577473679
1733	0.004566818509
1734	0.004559409623
1735	0.004551267076
1736	0.004542289367
1737	0.004533058729
1738	0.004524089598
1739	0.00451545715
1740	0.004507683587
1741	0.004498361356
1742	0.004491651768
1743	0.004482900863
1744	0.004473142728
1745	0.004465299914
1746	0.004455466067
1747	0.004448277785
1748	0.004440815593
1749	0.004432456989
1750	0.004424275558
1751	0.004416594063
1752	0.004409921452
1753	0.004403236008
1754	0.004395391494
1755	0.004388558214
1756	0.004383865337
1757	0.004375898832
1758	0.004367394629
1759	0.004362849761
1760	0.004352715053
1761	0.004346142591
1762	0.004337037482
1763	0.004330806842
1764	0.004324351525
1765	0.004317991551
1766	0.004311927526
1767	0.004301242096
1768	0.004293662886
1769	0.004285271815
1770	0.004276203997
1771	0.00426848236
1772	0.004260058263
1773	0.004253190463
1774	0.00424574756
1775	0.004238068254
1776	0.004229882878
1777	0.004222227188
1778	0.004215604844
1779	0.004211566187
1780	0.004202900002
1781	0.004194270009
1782	0.004187690782
1783	0.004178313853
1784	0.004170384173
1785	0.004162683797
1786	0.004154176273
1787	0.004150070586
1788	0.004142858519
1789	0.004134493806
1790	0.004127181444
1791	0.004120096936
1792	0.004112638399
1793	0.004104608435
1794	0.004099578399
1795	0.004092387216
1796	0.00408499322
1797	0.004077925913
1798	0.004068599927
1799	0.004058751529
1800	0.004050600266
1801	0.00404439151
1802	0.004035855015
1803	0.004029535431
1804	0.004023104517
1805	0.004015445472
1806	0.004007150721
1807	0.004004403613
1808	0.003996241757
1809	0.003988708254
1810	0.003980029943
1811	0.003973168208
1812	0.00396660361
1813	0.003961704071
1814	0.003957507586
1815	0.003949082232
1816	0.003945617391
1817	0.003939542651
1818	0.003933400916
1819	0.003926445778
1820	0.003921953985
1821	0.003917179616
1822	0.003910791222
1823	0.003903679659
1824	0.003894679306
1825	0.003886554549
1826	0.003878288429
1827	0.003875675061
1828	0.003868509648
1829	0.003860991351
1830	0.003852867169
1831	0.003845107783
1832	0.003842220045
1833	0.003834612248
1834	0.003826900235
1835	0.003822116204
1836	0.003816022761
1837	0.003809278184
1838	0.003802380628
1839	0.003796434037
1840	0.003791298957
1841	0.00378703132
1842	0.003779295166
1843	0.003773325661
1844	0.003766616625
1845	0.00376011805
1846	0.003753991883
1847	0.003747113308
1848	0.003740020173
1849	0.003732920671
1850	0.003725607892
1851	0.003721179989
1852	0.003714629216
1853	0.003708190434
1854	0.003701633446
1855	0.003696216487
1856	0.003689683943
1857	0.003683745754
1858	0.003676854125
1859	0.003669954101
1860	0.00366210717
1861	0.003654397832
1862	0.003647453995
1863	0.003639820391
1864	0.003632411239
1865	0.003626129485
1866	0.003618727512
1867	0.003612099925
1868	0.003605316942
1869	0.003598786811
1870	0.003591149641
1871	0.003585734261
1872	0.003578062706
1873	0.00357247269
1874	0.003565760185
1875	0.003559332818
1876	0.003553826481
1877	0.003548783178
1878	0.003543806459
1879	0.003540359996
1880	0.003533112473
1881	0.003528040038
1882	0.003521948057
1883	0.003516089279
1884	0.003510715064
1885	0.003504816409
1886	0.003500717458
1887	0.003495168396
1888	0.003488564797
1889	0.003482238024
1890	0.003475956912
1891	0.00347151897
1892	0.00346558895
1893	0.003458818215
1894	0.003454292505
1895	0.003449988597
1896	0.003444574476
1897	0.003439846071
1898	0.003431619867
1899	0.003425251152
1900	0.003418744342
1901	0.003412529838
1902	0.003409057078
1903	0.003402497612
1904	0.003396174555
1905	0.003390518533
1906	0.003384945789
1907	0.003379085079
1908	0.003374230074
1909	0.003370339828
1910	0.003363216762
1911	0.003357222355
1912	0.003350735859
1913	0.003345776505
1914	0.003338439454
1915	0.003332587743
1916	0.003325484321
1917	0.003318885028
1918	0.003313053276
1919	0.0033067407
1920	0.003301387648
1921	0.00329389396
1922	0.003287168646
1923	0.003283072486
1924	0.003278167703
1925	0.003270804182
1926	0.003266608665
1927	0.003260398644
1928	0.00325548261
1929	0.003251194484
1930	0.003247738536
1931	0.00324644076
1932	0.003241566518
1933	0.003235076347
1934	0.003229461566
1935	0.003224596033
1936	0.003217672615
1937	0.003211431413
1938	0.003205964037
1939	0.003202522707
1940	0.003195519621
1941	0.003191618773
1942	0.003186503933
1943	0.003179998877
1944	0.003174131891
1945	0.003168018665
1946	0.00316244998
1947	0.003156654674
1948	0.003153711375
1949	0.003148854497
1950	0.003143491877
1951	0.003139574001
1952	0.003133301125
1953	0.003129336776
1954	0.003124013761
1955	0.00311809827
1956	0.003113556971
1957	0.003108809592
1958	0.003105067113
1959	0.003099633378
1960	0.003095341473
1961	0.003090115921
1962	0.003083763495
1963	0.003079247126
1964	0.003075773
1965	0.003069940416
1966	0.003063828164
1967	0.003058726748
1968	0.003053215802
1969	0.003049272128
1970	0.003045902095
1971	0.003039893407
1972	0.003035217604
1973	0.003029315898
1974	0.003024167935
1975	0.00301963378
1976	0.003014929093
1977	0.003008692036
1978	0.003003893952
1979	0.002998334906
1980	0.002993414275
1981	0.002987776472
1982	0.002983266144
1983	0.002977620995
1984	0.002975261695
1985	0.002968316695
1986	0.002964052301
1987	0.002958108332
1988	0.002952813887
1989	0.002946942736
1990	0.002940962585
1991	0.002938210081
1992	0.002933161286
1993	0.002927670504
1994	0.002926746379
1995	0.002921332759
1996	0.002915843509
1997	0.002910736047
1998	0.002905390242
1999	0.0028997679
2000	0.002894851659
2001	0.002889845417
2002	0.002884275733
2003	0.00287920917
2004	0.002873257351
2005	0.002867549275
2006	0.002865105714
2007	0.00285963556
2008	0.002854435964
2009	0.002849669083
2010	0.00284490681
2011	0.002840721801
2012	0.002835189042
2013	0.002828627873
2014	0.002824982028
2015	0.002820877155
2016	0.002815423761
2017	0.002811773487
2018	0.002808791475
2019	0.00280409641
2020	0.00279999086
2021	0.002798308324
2022	0.002794393575
2023	0.002789463497
2024	0.002785033679
2025	0.002779718478
2026	0.002774809007
2027	0.002770469495
2028	0.00276593577
2029	0.002763597195
2030	0.00275802308
2031	0.002752943435
2032	0.00274987616
2033	0.002745793471
2034	0.00273934924
2035	0.002734410682
2036	0.002729798574
2037	0.002726080502
2038	0.002723140603
2039	0.002718755841
2040	0.002716722834
2041	0.002711524631
2042	0.002707637985
2043	0.002703343569
2044	0.002699509678
2045	0.002694183725
2046	0.002690133262
2047	0.002685396625
2048	0.002680759954
2049	0.00267528994
2050	0.002669569852
2051	0.002665781608
2052	0.002661659517
2053	0.002656999685
2054	0.002652312178
2055	0.002647790434
2056	0.002643053361
2057	0.002638546557
2058	0.002634297434
2059	0.002629292718
2060	0.002624719886
2061	0.002623166462
2062	0.002618529135
2063	0.002613774642
2064	0.002609556968
2065	0.00260432592
2066	0.002599703333
2067	0.002595047255
2068	0.002591512776
2069	0.002587430586
2070	0.002581823965
2071	0.002576363566
2072	0.002571764627
2073	0.002566690489
2074	0.002561966928
2075	0.002557533477
2076	0.002552303578
2077	0.002549050955
2078	0.002544397004
2079	0.00254028149
2080	0.002536457186
2081	0.00253169263
2082	0.002527414615
2083	0.002523501742
2084	0.002519778871
2085	0.002515066148
2086	0.002510462636
2087	0.002506969849
2088	0.002503791823
2089	0.002498652176
2090	0.002493930057
2091	0.002489252401
2092	0.002487896404
2093	0.002484343324
2094	0.002482324674
2095	0.002477094657
2096	0.002474067245
2097	0.002468592754
2098	0.002464520743
2099	0.002460493529
2100	0.002455381418
2101	0.002451566021
2102	0.002446960405
2103	0.002442253729
2104	0.002438119904
2105	0.002433805035
2106	0.002429966132
2107	0.002425481989
2108	0.002421893666
2109	0.002418711185
2110	0.002414773974
2111	0.002410358648
2112	0.002406031066
2113	0.002402204775
2114	0.002397258397
2115	0.002392609193
2116	0.002388965238
2117	0.002384969213
2118	0.002380697737
2119	0.002376555717
2120	0.002372972215
2121	0.002367967735
2122	0.002364204671
2123	0.002360711401
2124	0.002357010965
2125	0.002352509725
2126	0.002349143821
2127	0.002345049007
2128	0.002339908983
2129	0.002337306494
2130	0.002332973778
2131	0.00233010118
2132	0.002327590534
2133	0.002323295411
2134	0.002320149606
2135	0.002315096054
2136	0.002310600709
2137	0.002308253956
2138	0.002304031027
2139	0.002299413937
2140	0.002295884406
2141	0.002291407217
2142	0.002288870232
2143	0.002285277915
2144	0.002282231338
2145	0.002277785788
2146	0.002274463535
2147	0.002271742757
2148	0.002266791017
2149	0.00226262396
2150	0.002261126337
2151	0.002257314141
2152	0.002255132256
2153	0.002251819554
2154	0.002250109286
2155	0.002245170785
2156	0.002241962849
2157	0.002237928779
2158	0.002233873567
2159	0.002229156036
2160	0.002225577426
2161	0.002221372871
2162	0.002218899148
2163	0.002214957967
2164	0.002211080776
2165	0.00220606534
2166	0.002202753541
2167	0.002198172394
2168	0.002193947987
2169	0.002189992163
2170	0.00218510209
2171	0.002181004497
2172	0.002176898088
2173	0.002173568662
2174	0.002169474517
2175	0.002165257435
2176	0.002161325928
2177	0.002157896752
2178	0.002153687472
2179	0.002151572056
2180	0.002148321618
2181	0.002144794987
2182	0.002140401063
2183	0.00213673319
2184	0.002132542118
2185	0.002129110753
2186	0.002125146211
2187	0.00212065078
2188	0.002116013756
2189	0.002112211547
2190	0.002109770288
2191	0.002105885503
2192	0.002102220974
2193	0.002099752143
2194	0.002097396626
2195	0.002092668559
2196	0.002088867519
2197	0.002086279908
2198	0.002082317578
2199	0.002078613863
2200	0.002074973349
2201	0.002070706027
2202	0.002066337929
2203	0.002062675119
2204	0.002058962726
2205	0.002055851315
2206	0.002052999302
2207	0.002049899201
2208	0.002045918212
2209	0.002041778726
2210	0.002037614146
2211	0.002033630496
2212	0.00202987404
2213	0.002026520266
2214	0.002022866968
2215	0.002019677563
2216	0.002015779904
2217	0.002011974708
2218	0.002008301304
2219	0.002005135589
2220	0.002001459066
2221	0.001999727711
2222	0.001996234593
2223	0.001992978253
2224	0.001988821862
2225	0.001984892851
2226	0.001981506841
2227	0.001978036042
2228	0.001975416421
2229	0.001971122353
2230	0.001967802433
2231	0.001963697491
2232	0.001959766442
2233	0.00195678919
2234	0.001955153249
2235	0.001951282984
2236	0.001947809681
2237	0.001943871275
2238	0.001942145258
2239	0.001938452667
2240	0.001934687479
2241	0.001931390382
2242	0.00192854304
2243	0.001925654842
2244	0.001921460982
2245	0.001918273176
2246	0.001914292414
2247	0.00191110526
2248	0.001907781686
2249	0.001904871707
2250	0.00190144024
2251	0.001897786004
2252	0.001894695377
2253	0.001891620321
2254	0.001887942259
2255	0.001884313666
2256	0.001881139638
2257	0.001877206932
2258	0.001873036054
2259	0.001869378172
2260	0.001866033562
2261	0.001863183696
2262	0.001860762938
2263	0.001857456642
2264	0.001853971819
2265	0.001850810132
2266	0.001847125665
2267	0.001844008835
2268	0.001840652261
2269	0.00183855763
2270	0.001835580832
2271	0.001832555234
2272	0.001829167227
2273	0.001826286913
2274	0.001822615323
2275	0.001819809055
2276	0.001816754923
2277	0.001813169093
2278	0.00181025785
2279	0.001806925929
2280	0.001803280941
2281	0.001799671183
2282	0.001796446029
2283	0.001794052322
2284	0.001790340037
2285	0.00178684921
2286	0.00178313504
2287	0.001779897073
2288	0.00177688677
2289	0.001774261437
2290	0.001772977003
2291	0.001770732347
2292	0.001767500049
2293	0.0017642076
2294	0.001761919679
2295	0.001758323759
2296	0.001755011972
2297	0.001751622198
2298	0.001748572736
2299	0.001745046466
2300	0.001741599029
2301	0.001739208464
2302	0.001735749734
2303	0.001732272634
2304	0.00172886301
2305	0.001725109372
2306	0.001721078108
2307	0.001718072732
2308	0.001714858415
2309	0.00171245371
2310	0.001709191787
2311	0.001705864862
2312	0.001702154577
2313	0.001700076636
2314	0.001697466866
2315	0.001695561813
2316	0.001692503392
2317	0.001689472079
2318	0.001686227728
2319	0.001682631841
2320	0.001679917412
2321	0.001676340166
2322	0.00167342509
2323	0.001670640259
2324	0.001669715319
2325	0.001666732087
2326	0.001664939207
2327	0.001662252223
2328	0.001659536235
2329	0.001656387123
2330	0.001654685548
2331	0.001652395435
2332	0.00164994308
2333	0.001647164834
2334	0.001644592428
2335	0.001641773387
2336	0.001639435435
2337	0.001637630617
2338	0.001635307567
2339	0.001631654815
2340	0.001628671714
2341	0.001625546713
2342	0.001622608857
2343	0.001619909949
2344	0.001616747061
2345	0.001613505475
2346	0.001610630617
2347	0.001607592389
2348	0.001604805671
2349	0.001601820691
2350	0.001598895571
2351	0.001596099091
2352	0.001593181076
2353	0.001590834577
2354	0.001588491609
2355	0.00158570725
2356	0.001582617493
2357	0.00157925082
2358	0.001576392492
2359	0.00157450974
2360	0.001571176661
2361	0.001567951642
2362	0.001564753469
2363	0.001562125677
2364	0.001558688638
2365	0.00155596904
2366	0.001553036318
2367	0.001550982968
2368	0.001547692477
2369	0.001544425999
2370	0.001542175234
2371	0.001539147795
2372	0.001537218849
2373	0.001535656052
2374	0.001533205479
2375	0.001530315205
2376	0.001527304766
2377	0.001524448693
2378	0.001521766362
2379	0.001519245679
2380	0.0015165026
2381	0.001514099271
2382	0.001513344701
2383	0.001511200264
2384	0.001507862014
2385	0.001505714931
2386	0.001503373028
2387	0.001501142992
2388	0.001498267623
2389	0.001496077175
2390	0.001493987892
2391	0.001491048667
2392	0.00148808197
2393	0.001484666832
2394	0.001482672951
2395	0.001480164872
2396	0.001477804339
2397	0.001475169925
2398	0.001472378223
2399	0.001469294847
2400	0.001466165004
2401	0.001464123975
2402	0.001462190628
2403	0.001459963865
2404	0.001457144227
2405	0.001454681947
2406	0.001452702767
2407	0.001450520995
2408	0.001448205146
2409	0.001445909549
2410	0.001443022794
2411	0.001440810891
2412	0.001438802284
2413	0.001436282215
2414	0.001433370356
2415	0.00143029598
2416	0.001428063713
2417	0.001425315632
2418	0.001422887234
2419	0.001420043145
2420	0.001418027719
2421	0.001417211519
2422	0.001414339064
2423	0.001412902044
2424	0.001410381532
2425	0.001408136583
2426	0.001406236786
2427	0.001403588758
2428	0.001401078522
2429	0.001398663077
2430	0.001395697202
2431	0.001393408621
2432	0.001390752876
2433	0.001388250147
2434	0.001386286221
2435	0.001384349462
2436	0.001382054006
2437	0.001379448685
2438	0.001376839165
2439	0.001374594214
2440	0.001372587077
2441	0.001370056546
2442	0.001368172684
2443	0.001366117403
2444	0.001363570331
2445	0.0013614215
2446	0.001359114391
2447	0.00135638995
2448	0.001353781068
2449	0.001351813658
2450	0.001349673602
2451	0.001347218212
2452	0.001344833589
2453	0.001342119594
2454	0.001339802712
2455	0.001337645159
2456	0.001334839574
2457	0.001332045226
2458	0.001329579613
2459	0.001326888106
2460	0.001324342385
2461	0.001322008959
2462	0.001319718704
2463	0.0013177345
2464	0.001316398478
2465	0.001314342697
2466	0.001312069621
2467	0.00130965227
2468	0.001307107591
2469	0.001305385315
2470	0.001303251382
2471	0.00130095971
2472	0.0012992763
2473	0.001296781029
2474	0.00129385615
2475	0.001291547196
2476	0.00128880015
2477	0.001286221155
2478	0.001284015525
2479	0.001281867889
2480	0.001279464018
2481	0.001277273595
2482	0.001275027176
2483	0.001272477618
2484	0.001270618695
2485	0.00126933893
2486	0.001267008806
2487	0.001264866955
2488	0.001263360233
2489	0.001261393284
2490	0.001258903242
2491	0.001256510864
2492	0.001254912543
2493	0.001252731258
2494	0.001250165286
2495	0.001247981131
2496	0.001247212219
2497	0.001245093615
2498	0.001242857317
2499	0.001240519515
2500	0.001238542602
2501	0.001235999535
2502	0.001234959185
2503	0.001232822294
2504	0.001230740075
2505	0.001228713152
2506	0.001226771202
2507	0.001224752834
2508	0.001222425419
2509	0.001220838898
2510	0.001218692386
2511	0.001216907994
2512	0.001214219608
2513	0.00121207436
2514	0.001210447191
2515	0.001208131155
2516	0.001205979966
2517	0.001204497302
2518	0.001202599959
2519	0.00120022072
2520	0.001197936003
2521	0.001196191904
2522	0.001194146154
2523	0.001192032821
2524	0.001190245799
2525	0.001188975034
2526	0.001186765418
2527	0.001184597097
2528	0.001182503858
2529	0.00118047818
2530	0.001178767163
2531	0.001176960985
2532	0.001174994224
2533	0.001172852569
2534	0.001170927545
2535	0.001168905318
2536	0.001167703501
2537	0.001165641445
2538	0.001163399149
2539	0.001161771922
2540	0.001159896501
2541	0.001157889703
2542	0.001155687779
2543	0.001154042679
2544	0.001152098606
2545	0.001150203552
2546	0.001148559408
2547	0.001146822882
2548	0.001145007861
2549	0.001143017045
2550	0.001141005329
2551	0.001139074792
2552	0.001137015133
2553	0.001134708138
2554	0.001132900162
2555	0.00113076645
2556	0.001128844374
2557	0.001126846879
2558	0.001125037852
2559	0.00112378383
2560	0.00112184931
2561	0.001119838751
2562	0.00111754932
2563	0.00111532384
2564	0.001113646768
2565	0.001111972822
2566	0.001109886172
2567	0.001108040351
2568	0.001105846513
2569	0.001104014466
2570	0.001101875896
2571	0.001099577834
2572	0.001098719534
2573	0.001096837022
2574	0.001094853739
2575	0.001093136285
2576	0.001091474364
2577	0.001089544657
2578	0.001087637831
2579	0.001085483357
2580	0.001083999183
2581	0.001082441842
2582	0.001080812647
2583	0.00107885195
2584	0.001076593537
2585	0.001074346812
2586	0.001073142625
2587	0.001071443306
2588	0.001070434877
2589	0.001069487422
2590	0.001067394467
2591	0.001065381269
2592	0.00106371369
2593	0.001061967879
2594	0.001060355298
2595	0.001058358078
2596	0.001056539561
2597	0.001055321598
2598	0.001053325088
2599	0.001051936848
2600	0.001050022328
2601	0.001048258565
2602	0.00104673303
2603	0.001045059507
2604	0.001043381737
2605	0.001041874111
2606	0.001040177436
2607	0.001038319431
2608	0.001036721417
2609	0.0010348281
2610	0.001032750076
2611	0.001031863614
2612	0.001029959285
2613	0.00102808154
2614	0.001026196301
2615	0.001024075698
2616	0.001022132919
2617	0.001020916749
2618	0.001019108539
2619	0.001017494509
2620	0.001016076385
2621	0.001014489916
2622	0.001012991827
2623	0.001010772567
2624	0.00100861791
2625	0.001006712226
2626	0.001005007557
2627	0.001003269017
2628	0.001002529739
2629	0.001000979228
2630	0.0009992852092
2631	0.0009971966141
2632	0.0009954860695
2633	0.0009941362493
2634	0.0009926182796
2635	0.0009906243799
2636	0.0009885980991
2637	0.0009868293641
2638	0.0009847578896
2639	0.0009830927039
2640	0.0009816416867
2641	0.0009805198877
2642	0.0009781652155
2643	0.0009764572626
2644	0.0009752469451
2645	0.0009736825351
2646	0.0009717590229
2647	0.0009701147327
2648	0.000968511542
2649	0.0009671846553
2650	0.0009656082407
2651	0.0009637973873
2652	0.0009619756531
2653	0.0009601102809
2654	0.0009585237382
2655	0.000956531658
2656	0.0009548191494
2657	0.0009532950483
2658	0.0009514237033
2659	0.0009498934386
2660	0.000947999315
2661	0.0009467010347
2662	0.0009451135568
2663	0.0009435852726
2664	0.0009416821418
2665	0.0009400312772
2666	0.0009384976807
2667	0.0009369676754
2668	0.0009351455765
2669	0.0009338969369
2670	0.0009321782275
2671	0.0009306017719
2672	0.0009290000603
2673	0.0009275482884
2674	0.000926094732
2675	0.0009244368274
2676	0.0009229134966
2677	0.0009215207938
2678	0.0009197901384
2679	0.0009185675115
2680	0.0009167488782
2681	0.0009148441944
2682	0.0009130479172
2683	0.0009123199403
2684	0.0009107240879
2685	0.0009090107224
2686	0.0009074571376
2687	0.0009061206895
2688	0.0009045789173
2689	0.0009031755497
2690	0.00090147669
2691	0.0008999696684
2692	0.000898552019
2693	0.0008969776237
2694	0.000895796752
2695	0.0008941147893
2696	0.0008921683728
2697	0.000890840946
2698	0.0008886461852
2699	0.0008869772675
2700	0.0008852387636
2701	0.0008839807693
2702	0.0008825102071
2703	0.0008817210108
2704	0.0008807789425
2705	0.0008792856239
2706	0.0008774746411
2707	0.0008758200904
2708	0.0008743140471
2709	0.0008727508051
2710	0.0008712444422
2711	0.0008698724725
2712	0.0008681777899
2713	0.0008665803557
2714	0.0008659525331
2715	0.0008641788142
2716	0.0008626279449
2717	0.0008614453559
2718	0.0008599267406
2719	0.0008591759741
2720	0.0008576613999
2721	0.0008558942462
2722	0.0008543530509
2723	0.0008528047565
2724	0.0008513621982
2725	0.0008497394522
2726	0.0008481164387
2727	0.0008465643406
2728	0.0008450012236
2729	0.0008439736448
2730	0.0008423956329
2731	0.0008407606995
2732	0.0008393484543
2733	0.0008377266781
2734	0.000836357792
2735	0.0008345570745
2736	0.0008329982506
2737	0.0008314342368
2738	0.0008294635611
2739	0.0008278092057
2740	0.000826349285
2741	0.0008247849183
2742	0.0008235021315
2743	0.0008221889582
2744	0.0008208992953
2745	0.0008197404768
2746	0.0008185015499
2747	0.0008171622893
2748	0.0008156208541
2749	0.0008138548739
2750	0.0008125487054
2751	0.0008117211252
2752	0.0008109990146
2753	0.0008095485995
2754	0.0008091577525
2755	0.0008080799755
2756	0.0008074069256
2757	0.0008059299099
2758	0.000804398841
2759	0.0008031281887
2760	0.0008025478215
2761	0.0008016100831
2762	0.0008004956325
2763	0.000799462816
2764	0.0007978192139
2765	0.0007965738208
2766	0.0007953467165
2767	0.000794276387
2768	0.000792787259
2769	0.0007912994946
2770	0.0007902285174
2771	0.0007887526657
2772	0.000788214444
2773	0.000786946479
2774	0.0007854350249
2775	0.0007844254623
2776	0.0007828043711
2777	0.0007815292045
2778	0.0007801251171
2779	0.0007788326228
2780	0.0007777747144
2781	0.0007765230532
2782	0.0007754272939
2783	0.0007743519951
2784	0.0007730589485
2785	0.0007716554638
2786	0.0007707275392
2787	0.0007693140887
2788	0.0007681314569
2789	0.0007668297569
2790	0.0007661483638
2791	0.0007645826518
2792	0.0007632538489
2793	0.0007616772186
2794	0.0007605107864
2795	0.0007590822165
2796	0.0007580369616
2797	0.0007571017074
2798	0.0007557786921
2799	0.0007543995946
2800	0.0007533262078
2801	0.000751985873
2802	0.0007507325814
2803	0.0007497897032
2804	0.0007483986264
2805	0.0007471499788
2806	0.0007466570417
2807	0.0007458987042
2808	0.0007448914691
2809	0.0007436301731
2810	0.00074226732
2811	0.0007409276525
2812	0.0007397548299
2813	0.000738422342
2814	0.0007372368338
2815	0.0007358316712
2816	0.0007350749259
2817	0.000733903014
2818	0.0007326477088
2819	0.0007314511172
2820	0.0007297232068
2821	0.0007281871504
2822	0.0007271885204
2823	0.0007257082759
2824	0.0007244722782
2825	0.0007231909213
2826	0.000722190165
2827	0.0007206521106
2828	0.0007192865206
2829	0.0007182774145
2830	0.0007169068969
2831	0.000715763277
2832	0.0007145730926
2833	0.0007131543243
2834	0.0007120757841
2835	0.0007103573973
2836	0.0007093687192
2837	0.0007086092542
2838	0.0007074039265
2839	0.0007063032457
2840	0.0007050150343
2841	0.0007037390426
2842	0.0007024901651
2843	0.0007014443537
2844	0.0007000301368
2845	0.0006987737358
2846	0.0006977425857
2847	0.0006964879234
2848	0.0006951320868
2849	0.0006942003208
2850	0.0006927073408
2851	0.000691426494
2852	0.0006902838687
2853	0.0006889248605
2854	0.0006879281683
2855	0.0006868390913
2856	0.0006860082369
2857	0.0006848039348
2858	0.0006835636237
2859	0.0006823604794
2860	0.0006810254799
2861	0.0006796503323
2862	0.000678379759
2863	0.0006769866259
2864	0.0006758152178
2865	0.0006745651358
2866	0.0006734939736
2867	0.0006725178035
2868	0.0006711627517
2869	0.0006703054627
2870	0.0006691522243
2871	0.0006684794213
2872	0.0006671436585
2873	0.0006660778989
2874	0.0006654116622
2875	0.0006642259584
2876	0.0006628023041
2877	0.0006618607806
2878	0.0006606344689
